storm_id_code,storm_name_code,dt_snap_unix,image_filename_code,wind_kt_canonical,has_wind_label,imd_grade_ordinal,severity_tier_ordinal,wind_label_source_IMD,wind_label_source_none,lat,lon,imd_pressure_hpa,imd_pressure_drop,oci,oci_diameter,date_suspect,core_to_shield_area_ratio,dense_core_circularity_0to1,symmetry_score_0to1,cloud_cover_pct_of_valid_frame,eye_confidence_0to2,eye_to_core_diameter_ratio,storm_touches_frame_edge,pct_storm_boundary_at_frame_edge_or_nodata,aux_sst_warm_pct,aux_sst_cool_pct,aux_rainfall_heavy_pct,aux_rainfall_moderate_pct,has_image,image_to_observation_gap_hours,storm_age_hours,month_sin,month_cos,doy_sin,doy_cos,dt_snap_hour,wind_kt_lag1,pressure_lag1,wind_tendency_3h,pressure_tendency_3h,oci_diameter_missing,pressure_missing,basin_ARB,basin_BOB,basin_LAND,pipeline_grayscale,pipeline_no_image,pipeline_visible
380.0,,1661126400.0,,25.0,1,0.0,0.0,1,0,24.3,79.1,995.0,4.0,,,0.0,,,,,,,,,,,,,0,,72.0,-0.8660254037844384,-0.5000000000000004,-0.7731383255706026,-0.6342374393978054,0,25.0,995.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,680680800.0,,17.5,0,-1,-1,0,1,7.3,83.1,999.3,13.95,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.42500033996955394,-0.9051931898913975,6,23.2,1001.4,-5.7,-2.1,1,0,0,1,0,0,1,0
9.0,,403844400.0,,30.0,1,1.0,0.0,1,0,15.0,79.0,996.0,4.0,,,0.0,,,,,,,,,,,,,0,,63.0,-0.8660254037844386,0.5000000000000001,-0.9521140536681102,0.3057430764672831,3,30.0,995.0,0.0,1.0,1,0,0,1,0,0,1,0
-1,,1449111600.0,,12.0,0,-1,-1,0,1,9.7,65.3,1014.6,-1.35,,,0,,,,,0,,0,0.0,,,,,0,,,-0.5000000000000004,0.8660254037844384,-0.4787338401157883,0.8779600847008883,3,17.4,1009.1,-5.4,5.5,1,0,1,0,0,0,1,0
-1,,1351339200.0,,13.8,0,-1,-1,0,1,7.4,88.0,1009.3,3.95,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.8996308696522434,0.4366512319560638,12,19.7,1012.6,-5.9,-3.3,1,0,0,1,0,0,1,0
-1,,1420394400.0,,13.7,0,-1,-1,0,1,14.6,63.2,1016.8,-3.55,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.051619667223253764,0.998666816288476,18,13.6,1014.6,0.1,2.2,1,0,1,0,0,0,1,0
-1,,1637960400.0,,3.8,0,-1,-1,0,1,10.0,82.2,1012.8,0.45,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.5808002734538013,0.8140460935082175,21,12.6,1008.5,-8.8,4.3,1,0,0,1,0,0,1,0
-1,,576730800.0,,6.8,0,-1,-1,0,1,7.4,93.1,1008.4,4.85,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9859481499638304,-0.16705162550211924,3,6.9,1008.3,-0.1,0.1,1,0,0,1,0,0,1,0
387.0,,1675134000.0,,25.0,1,0.0,0.0,1,0,8.4,84.3,1004.0,4.0,,,0.0,,,,,,,,,,,,,0,,24.0,0.49999999999999994,0.8660254037844387,0.5083564379375122,0.8611467540480452,3,25.0,1004.0,0.0,0.0,1,0,0,1,0,0,1,0
281.0,32.0,1381633200.0,,55.0,1,3.0,1.0,1,0,21.0,84.0,990.0,15.0,,,0.0,,,,,,,,,,,,,0,,120.0,-0.8660254037844386,0.5000000000000001,-0.9785481345802031,0.20601832032517084,3,75.0,976.0,-20.0,14.0,1,0,0,1,0,0,1,0
302.0,,1442534400.0,,25.0,1,1.0,0.0,1,0,20.8,77.4,996.0,5.0,,,0.0,,,,,,,,,,,,,0,,45.0,-1.0,-1.8369701987210297e-16,-0.9753363880767837,-0.2207236509605022,0,30.0,996.0,-5.0,0.0,1,0,0,0,1,0,1,0
-1,,582066000.0,,17.5,0,-1,-1,0,1,21.7,87.1,1004.0,9.25,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,-0.8660254037844387,0.3456123126707335,-0.9383773917408641,21,15.8,1004.7,1.7,-0.7,1,0,0,1,0,0,1,0
-1,,1420340400.0,,9.9,0,-1,-1,0,1,9.7,87.4,1014.3,-1.05,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.051619667223253764,0.998666816288476,3,9.1,1011.7,0.8,2.6,1,0,0,1,0,0,1,0
-1,,1337364000.0,,16.5,0,-1,-1,0,1,13.1,61.9,1002.6,10.65,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.6932812268869777,-0.7206671495538609,18,15.2,1002.1,1.3,0.5,1,0,1,0,0,0,1,0
-1,,1333054800.0,,6.4,0,-1,-1,0,1,18.1,68.3,1011.2,2.05,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9984354211555643,0.055916990100603484,21,8.5,1012.8,-2.1,-1.6,1,0,1,0,0,0,1,0
-1,,1233176400.0,,15.6,0,-1,-1,0,1,7.3,92.8,1010.8,2.45,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.4482293417404106,0.893918596519257,21,13.5,1014.4,2.1,-3.6,1,0,0,1,0,0,1,0
312.0,44.0,1477353600.0,,30.0,1,1.0,0.0,1,0,16.9,91.7,1000.0,5.0,,,0.0,,,,,,,,,,,,,0,,96.0,-0.8660254037844386,0.5000000000000001,-0.9084917035725082,0.41790288888678667,0,30.0,1000.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,483883200.0,,18.4,0,-1,-1,0,1,6.7,87.7,999.8,13.45,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.8717063187093219,-0.49002866642905923,12,12.9,1005.9,5.5,-6.1,1,0,0,1,0,0,1,0
84.0,,641844000.0,,25.0,1,0.0,0.0,1,0,9.5,86.0,1002.0,4.0,1006.0,6.0,0.0,,,,,,,,,,,,,0,,12.0,0.49999999999999994,-0.8660254037844387,0.8460288880917339,-0.533137056031809,18,25.0,1000.0,0.0,2.0,0,0,0,1,0,0,1,0
406.0,86.0,1729879200.0,,25.0,1,0.0,0.0,1,0,21.4,86.2,1000.0,4.0,,,0.0,,,,,,,,,,,,,0,,90.0,-0.8660254037844386,0.5000000000000001,-0.9084917035725082,0.41790288888678667,18,30.0,999.0,-5.0,1.0,1,0,0,1,0,0,1,0
371.0,74.0,1638576000.0,,40.0,1,2.0,0.0,1,0,16.2,84.7,1000.0,8.0,,,0.0,,,,,,,,,,,,,0,,36.0,-2.4492935982947064e-16,1.0,-0.451785789832884,0.8921264484954345,0,40.0,1000.0,0.0,0.0,1,0,0,1,0,0,1,0
229.0,,1182567600.0,,25.0,1,0.0,0.0,1,0,18.0,76.0,992.0,4.0,,,0.0,,,,,,,,,,,,,0,,48.0,1.2246467991473532e-16,-1.0,0.14782713347053048,-0.9890132145779883,3,30.0,992.0,-5.0,0.0,1,0,0,1,0,0,1,0
120.0,,771044400.0,,35.0,1,2.0,0.0,1,0,19.5,61.5,988.0,8.0,996.0,4.0,0.0,,,,,,,,,,,,,0,,57.0,1.2246467991473532e-16,-1.0,0.3953117887649151,-0.9185469991587165,3,35.0,988.0,0.0,0.0,0,0,1,0,0,0,1,0
219.0,,1155729600.0,,25.0,1,0.0,0.0,1,0,20.5,87.0,990.0,4.0,,,0.0,,,,,,,,,,,,,0,,9.0,-0.8660254037844384,-0.5000000000000004,-0.7036774074790128,-0.7105196029692745,12,25.0,990.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,1060732800.0,,15.5,0,-1,-1,0,1,19.0,84.9,1001.3,11.95,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.655156357209085,-0.7554933140726804,0,,,,,1,0,0,1,0,0,1,0
-1,,780040800.0,,10.7,0,-1,-1,0,1,7.3,92.7,1006.4,6.85,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9796136916454901,-0.20089055513063528,6,14.7,1007.6,-4.0,-1.2,1,0,0,1,0,0,1,0
371.0,74.0,1638727200.0,,25.0,1,0.0,0.0,1,0,20.6,87.3,1004.0,4.0,,,0.0,,,,,,,,,,,,,0,,78.0,-2.4492935982947064e-16,1.0,-0.4363729641045924,0.8997658785476209,18,25.0,1004.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,593967600.0,,12.1,0,-1,-1,0,1,6.8,87.9,1012.1,1.15,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.8996308696522434,0.4366512319560638,15,7.2,1006.0,4.9,6.1,1,0,0,1,0,0,1,0
-1,,579981600.0,,16.5,0,-1,-1,0,1,22.1,61.8,1001.5,11.75,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.6932812268869777,-0.7206671495538609,18,5.8,1003.7,10.7,-2.2,1,0,1,0,0,0,1,0
-1,,673174800.0,,15.5,0,-1,-1,0,1,9.6,92.4,1008.8,4.45,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.8717063187093219,-0.49002866642905923,9,13.7,1009.3,1.8,-0.5,1,0,0,1,0,0,1,0
-1,,1065150000.0,,4.9,0,-1,-1,0,1,12.9,82.8,1006.1,7.15,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.9997685019798909,0.021516097436222233,3,18.1,1009.9,-13.2,-3.8,1,0,0,1,0,0,1,0
119.0,,767880000.0,,115.0,1,5.0,2.0,1,0,20.6,92.0,940.0,66.0,1006.0,6.0,0.0,,,,,,,,,,,,,0,,84.0,0.49999999999999994,-0.8660254037844387,0.8638670987837349,-0.503719798736334,12,102.0,948.0,13.0,-8.0,0,0,0,1,0,0,1,0
-1,,856850400.0,,14.8,0,-1,-1,0,1,22.4,62.0,1016.8,-3.55,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.811539059007361,0.5842981736283684,6,9.7,1013.7,5.1,3.1,1,0,1,0,0,0,1,0
-1,,389847600.0,,20.5,0,-1,-1,0,1,9.7,75.4,1003.7,9.55,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.7961828637826158,-0.6050560696488488,3,17.7,1003.4,2.8,0.3,1,0,1,0,0,0,1,0
-1,,765352800.0,,13.5,0,-1,-1,0,1,12.6,62.1,1006.3,6.95,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9999166586547379,-0.01291029607500882,6,12.2,1005.7,1.3,0.6,1,0,1,0,0,0,1,0
-1,,1331640000.0,,11.9,0,-1,-1,0,1,14.7,70.1,1010.5,2.75,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9455963874271426,0.3253420847119801,12,8.4,1009.4,3.5,1.1,1,0,1,0,0,0,1,0
-1,,485967600.0,,9.6,0,-1,-1,0,1,6.9,87.7,1000.4,12.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.6016240632249226,-0.7987793728863649,15,10.5,1005.5,-0.9,-5.1,1,0,0,1,0,0,1,0
-1,,1619967600.0,,22.3,0,-1,-1,0,1,15.3,62.9,1005.2,8.05,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.8717063187093219,-0.49002866642905923,15,14.1,1004.2,8.2,1.0,1,0,1,0,0,0,1,0
284.0,33.0,1385056800.0,,55.0,1,3.0,1.0,1,0,16.2,82.7,990.0,17.0,,,0.0,,,,,,,,,,,,,0,,66.0,-0.5000000000000004,0.8660254037844384,-0.6383844591746642,0.769717664006921,18,55.0,990.0,0.0,0.0,1,0,0,1,0,0,1,0
198.0,,1096740000.0,,25.0,1,0.0,0.0,1,0,13.0,85.5,1006.0,4.0,,,0.0,,,,,,,,,,,,,0,,15.0,-0.8660254037844386,0.5000000000000001,-0.9993706508539969,0.03547255575312556,18,25.0,1004.0,0.0,2.0,1,0,0,1,0,0,1,0
-1,,496022400.0,,14.4,0,-1,-1,0,1,18.2,62.1,1003.9,9.35,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9796136916454901,-0.20089055513063528,0,,,,,1,0,1,0,0,0,1,0
-1,,1257152400.0,,7.7,0,-1,-1,0,1,10.0,60.1,1007.4,5.85,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.8587639582758031,0.5123714121284235,9,10.4,1011.9,-2.7,-4.5,1,0,1,0,0,0,1,0
-1,,1614913200.0,,8.8,0,-1,-1,0,1,18.9,84.7,1012.8,0.45,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.8840675099433636,0.4673592171580022,3,8.4,1008.2,0.4,4.6,1,0,0,1,0,0,1,0
292.0,37.0,1412845200.0,,55.0,1,3.0,1.0,1,0,14.6,88.6,988.0,16.0,,,0.0,,,,,,,,,,,,,0,,54.0,-0.8660254037844386,0.5000000000000001,-0.9903973200352558,0.1382503109109819,9,55.0,988.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,1712847600.0,,12.2,0,-1,-1,0,1,12.9,87.9,1009.2,4.05,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9859481499638304,-0.16705162550211924,15,3.0,1006.1,9.2,3.1,1,0,0,1,0,0,1,0
185.0,,1052535600.0,,25.0,1,0.0,0.0,1,0,6.0,90.5,1002.0,,,,0.0,,,,,,,,,,,,,0,,0.0,0.49999999999999994,-0.8660254037844387,0.7865965660866021,-0.6174672802835514,3,,,,,1,0,0,1,0,0,1,0
-1,,1727924400.0,,10.7,0,-1,-1,0,1,13.0,87.9,1010.2,3.05,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.9992500112396835,0.03872228089217399,3,15.1,1010.2,-4.4,0.0,1,0,0,1,0,0,1,0
-1,,379706400.0,,8.2,0,-1,-1,0,1,7.3,88.1,1012.4,0.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.1882267098432442,0.9821256058680006,18,17.5,1013.3,-9.3,-0.9,1,0,0,1,0,0,1,0
409.0,,1748088000.0,,25.0,1,0.0,0.0,1,0,17.2,74.3,998.0,4.0,,,0.0,,,,,,,,,,,,,0,,12.0,0.49999999999999994,-0.8660254037844387,0.6166212130956382,-0.7872599821916922,12,25.0,998.0,0.0,0.0,1,0,1,0,0,0,1,0
193.0,,1084924800.0,,77.0,1,4.0,1.0,1,0,20.0,91.5,962.0,28.0,,,0.0,,,,,,,,,,,,,0,,63.0,0.49999999999999994,-0.8660254037844387,0.6692903895412567,-0.7430009249440493,0,65.0,972.0,12.0,-10.0,1,0,0,1,0,0,1,0
-1,,971978400.0,,19.1,0,-1,-1,0,1,7.3,98.1,1010.0,3.25,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,18,16.3,1010.7,2.8,-0.7,1,0,0,1,0,0,1,0
362.0,,1617386400.0,,25.0,1,0.0,0.0,1,0,12.3,97.2,1000.0,3.0,,,0.0,,,,,,,,,,,,,0,,18.0,0.8660254037844387,-0.4999999999999998,0.9999300657962057,-0.011826390691832589,18,25.0,1000.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,1137780000.0,,10.7,0,-1,-1,0,1,9.7,70.1,1013.7,-0.45,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.3212696616923644,0.9469877530760753,18,8.9,1014.3,1.8,-0.6,1,0,1,0,0,0,1,0
-1,,681361200.0,,19.7,0,-1,-1,0,1,18.7,85.2,1002.1,11.15,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.5452404385406507,-0.8382797052177745,3,21.0,1001.3,-1.3,0.8,1,0,0,1,0,0,1,0
-1,,670636800.0,,6.0,0,-1,-1,0,1,12.9,83.0,1008.2,5.05,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9999166586547379,-0.01291029607500882,0,,,,,1,0,0,1,0,0,1,0
138.0,,847281600.0,,77.0,1,4.0,1.0,1,0,16.4,82.6,988.0,,,,0.0,,,,,,,,,,,,,0,,45.0,-0.5000000000000004,0.8660254037844384,-0.8035476485339116,0.5952404359043674,12,77.0,988.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,1252054800.0,,13.6,0,-1,-1,0,1,7.3,98.2,1001.6,11.65,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.888057322629493,-0.4597327394521046,9,13.7,1009.5,-0.1,-7.9,1,0,0,1,0,0,1,0
-1,,491367600.0,,17.0,0,-1,-1,0,1,10.4,86.6,1002.9,10.35,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.42500033996955394,-0.9051931898913975,3,14.2,1004.7,2.8,-1.8,1,0,0,1,0,0,1,0
223.0,8.0,1159045200.0,,45.0,1,2.0,0.0,1,0,21.0,67.0,994.0,10.0,,,0.0,,,,,,,,,,,,,0,,66.0,-1.0,-1.8369701987210297e-16,-0.9906923101615609,-0.13612033862266704,21,50.0,992.0,-5.0,2.0,1,0,1,0,0,0,1,0
390.0,,1690848000.0,,25.0,1,0.0,0.0,1,0,20.5,91.5,992.0,4.0,,,0.0,,,,,,,,,,,,,0,,0.0,-0.8660254037844384,-0.5000000000000004,-0.4990686026885319,-0.8665624788845385,0,,,,,1,0,0,1,0,0,1,0
-1,,1711735200.0,,8.0,0,-1,-1,0,1,10.1,91.9,1010.4,2.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9984354211555643,0.055916990100603484,18,8.6,1012.1,-0.6,-1.7,1,0,0,1,0,0,1,0
-1,,1524150000.0,,8.5,0,-1,-1,0,1,7.2,87.7,1010.2,3.05,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,15,6.2,1008.7,2.3,1.5,1,0,0,1,0,0,1,0
-1,,1334102400.0,,11.2,0,-1,-1,0,1,7.2,66.6,1009.1,4.15,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9859481499638304,-0.16705162550211924,0,,,,,1,0,1,0,0,0,1,0
-1,,1526666400.0,,10.5,0,-1,-1,0,1,10.2,59.8,999.5,13.75,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.705583610107178,-0.7086266782644596,18,10.2,998.9,0.3,0.6,1,0,1,0,0,0,1,0
388.0,78.0,1683838800.0,,60.0,1,3.0,1.0,1,0,12.9,88.1,986.0,18.0,,,0.0,,,,,,,,,,,,,0,,57.0,0.49999999999999994,-0.8660254037844387,0.7758587728069828,-0.6309066211876704,21,50.0,992.0,10.0,-6.0,1,0,0,1,0,0,1,0
-1,,767858400.0,,8.0,0,-1,-1,0,1,13.3,61.9,1005.5,7.75,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.8717063187093219,-0.49002866642905923,6,15.3,1008.7,-7.3,-3.2,1,0,1,0,0,0,1,0
349.0,63.0,1573225200.0,,75.0,1,4.0,1.0,1,0,19.2,87.7,976.0,28.0,,,0.0,,,,,,,,,,,,,0,,87.0,-0.5000000000000004,0.8660254037844384,-0.7931896839451843,0.6089746507720486,15,75.0,976.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,1251558000.0,,18.8,0,-1,-1,0,1,10.0,65.3,1007.6,5.65,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.8359254794186365,-0.5488429582847199,15,21.2,999.4,-2.4,8.2,1,0,1,0,0,0,1,0
-1,,1725440400.0,,15.5,0,-1,-1,0,1,6.6,87.7,1004.4,8.85,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.8958392907349089,-0.4443781781046134,9,10.5,1011.9,5.0,-7.5,1,0,0,1,0,0,1,0
304.0,41.0,1446454800.0,,90.0,1,5.0,2.0,1,0,13.3,51.0,966.0,40.0,,,0.0,,,,,,,,,,,,,0,,126.0,-0.5000000000000004,0.8660254037844384,-0.8517119107469189,0.5240103253675756,9,90.0,964.0,0.0,2.0,1,0,1,0,0,0,1,0
-1,,596559600.0,,8.9,0,-1,-1,0,1,22.4,86.8,1010.9,2.35,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.5667017562911184,0.8239230057575536,15,11.3,1012.7,-2.4,-1.8,1,0,0,1,0,0,1,0
-1,,570391200.0,,5.5,0,-1,-1,0,1,13.0,68.1,1016.9,-3.65,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.4482293417404106,0.893918596519257,18,10.9,1015.1,-5.4,1.8,1,0,1,0,0,0,1,0
336.0,52.0,1537401600.0,,25.0,1,0.0,0.0,1,0,17.5,87.5,996.0,4.0,,,0.0,,,,,,,,,,,,,0,,9.0,-1.0,-1.8369701987210297e-16,-0.9823516608469237,-0.18704334906991657,0,25.0,996.0,0.0,0.0,1,0,0,1,0,0,1,0
224.0,,1159444800.0,,25.0,1,0.0,0.0,1,0,18.5,88.5,1002.0,4.0,,,0.0,,,,,,,,,,,,,0,,3.0,-1.0,-1.8369701987210297e-16,-0.9987235240803972,-0.050510617185222886,12,25.0,1002.0,0.0,0.0,1,0,0,1,0,0,1,0
63.0,,563695200.0,,45.0,1,2.0,0.0,1,0,15.0,83.0,994.0,10.0,,,0.0,,,,,,,,,,,,,0,,24.0,-0.5000000000000004,0.8660254037844384,-0.7494423368521953,0.6620696215153815,6,35.0,997.0,10.0,-3.0,1,0,0,1,0,0,1,0
-1,,1720796400.0,,26.5,0,-1,-1,0,1,20.4,64.0,1002.3,10.95,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.17976658572556214,-0.9837092937736098,15,25.5,1000.1,1.0,2.2,1,0,1,0,0,0,1,0
-1,,1062709200.0,,9.6,0,-1,-1,0,1,10.4,97.0,1009.0,4.25,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.888057322629493,-0.4597327394521046,21,11.6,1006.2,-2.0,2.8,1,0,0,1,0,0,1,0
361.0,69.0,1606824000.0,,35.0,1,2.0,0.0,1,0,7.9,84.8,999.0,7.0,,,0.0,,,,,,,,,,,,,0,,36.0,-2.4492935982947064e-16,1.0,-0.4822058478963526,0.8760579434344281,12,30.0,1000.0,5.0,-1.0,1,0,0,1,0,0,1,0
182.0,,1036983600.0,,30.0,1,1.0,0.0,1,0,14.0,83.0,1004.0,6.0,,,0.0,,,,,,,,,,,,,0,,24.0,-0.5000000000000004,0.8660254037844384,-0.7607200913564104,0.6490800741100398,3,30.0,1004.0,0.0,0.0,1,0,0,1,0,0,1,0
-1,,968738400.0,,16.3,0,-1,-1,0,1,21.7,87.2,1006.4,6.85,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9483615800121716,-0.31719128858910595,6,14.6,1009.6,1.7,-3.2,1,0,0,1,0,0,1,0
-1,,1616360400.0,,4.3,0,-1,-1,0,1,7.1,98.1,1009.7,3.55,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9778483415056568,0.20931464596304847,21,7.2,1012.3,-2.9,-2.6,1,0,0,1,0,0,1,0
-1,,869421600.0,,3.5,0,-1,-1,0,1,6.8,93.0,1005.4,7.85,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.2967128192734901,-0.9549667548552553,18,20.1,999.3,-16.6,6.1,1,0,0,1,0,0,1,0
