storm_id_code,storm_name_code,dt_snap_unix,image_filename_code,wind_kt_canonical,has_wind_label,imd_grade_ordinal,severity_tier_ordinal,wind_label_source_IMD,wind_label_source_none,lat,lon,imd_pressure_hpa,imd_pressure_drop,oci,oci_diameter,date_suspect,core_to_shield_area_ratio,dense_core_circularity_0to1,symmetry_score_0to1,cloud_cover_pct_of_valid_frame,eye_confidence_0to2,eye_to_core_diameter_ratio,storm_touches_frame_edge,pct_storm_boundary_at_frame_edge_or_nodata,aux_sst_warm_pct,aux_sst_cool_pct,aux_rainfall_heavy_pct,aux_rainfall_moderate_pct,has_image,image_to_observation_gap_hours,storm_age_hours,month_sin,month_cos,doy_sin,doy_cos,dt_snap_hour,wind_kt_lag1,pressure_lag1,wind_tendency_3h,pressure_tendency_3h,oci_diameter_missing,pressure_missing,basin_ARB,basin_BOB,basin_LAND,pipeline_grayscale,pipeline_no_image,pipeline_visible
-1,,1147230000.0,,13.6,0,-1,-1,0,1,18.3,62.0,1004.1,9.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.7961828637826158,-0.6050560696488488,3,8.4,1006.4,5.2,-2.3,1,0,1,0,0,0,1,0
-1,,761540400.0,,12.4,0,-1,-1,0,1,18.4,62.2,1016.8,-3.55,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.7354170229639855,0.6776147890466889,3,6.9,1013.4,5.5,3.4,1,0,1,0,0,0,1,0
-1,,1629536400.0,,16.9,0,-1,-1,0,1,13.3,62.0,998.3,14.95,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.7526668275320083,-0.6584015846980489,9,10.1,998.8,6.8,-0.5,1,0,1,0,0,0,1,0
-1,,487998000.0,,14.8,0,-1,-1,0,1,18.9,84.9,1007.1,6.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,-0.8660254037844387,0.23030567023061221,-0.9731183372332619,3,16.8,1007.8,-2.0,-0.7,1,0,0,1,0,0,1,0
-1,,1715299200.0,,11.1,0,-1,-1,0,1,15.9,83.8,1006.4,6.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031,0,,,,,1,0,0,1,0,0,1,0
-1,,383518800.0,,3.1,0,-1,-1,0,1,6.7,93.1,1013.8,-0.55,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.811539059007361,0.5842981736283684,21,10.7,1012.4,-7.6,1.4,1,0,0,1,0,0,1,0
-1,,1524096000.0,,11.9,0,-1,-1,0,1,10.2,60.0,1006.6,6.65,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,0,,,,,1,0,1,0,0,0,1,0
-1,,1442091600.0,,17.1,0,-1,-1,0,1,6.6,66.6,1007.2,6.05,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9427611433904206,-0.33346877891818705,21,19.1,1005.8,-2.0,1.4,1,0,1,0,0,0,1,0
-1,,1250877600.0,,16.6,0,-1,-1,0,1,13.3,62.4,1001.0,12.25,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.7526668275320083,-0.6584015846980489,18,21.2,1001.6,-4.6,-0.6,1,0,1,0,0,0,1,0
-1,,1536084000.0,,10.1,0,-1,-1,0,1,22.2,87.2,1011.0,2.25,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.888057322629493,-0.4597327394521046,18,15.1,1005.7,-5.0,5.3,1,0,0,1,0,0,1,0
-1,,1234936800.0,,10.8,0,-1,-1,0,1,10.2,75.0,1016.4,-3.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.7354170229639855,0.6776147890466889,6,11.1,1011.9,-0.3,4.5,1,0,1,0,0,0,1,0
-1,,1335528000.0,,13.1,0,-1,-1,0,1,7.1,62.4,1005.9,7.35,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9033558023246845,-0.4288919379124835,12,6.7,1007.4,6.4,-1.5,1,0,1,0,0,0,1,0
-1,,882532800.0,,13.7,0,-1,-1,0,1,17.9,68.2,1013.1,0.15,,,0,,,,,0,,0,0.0,,,,,0,,,-0.5000000000000004,0.8660254037844384,-0.22192151300416674,0.9750645322571945,12,10.4,1015.7,3.3,-2.6,1,0,1,0,0,0,1,0
-1,,958629600.0,,18.4,0,-1,-1,0,1,10.3,75.3,1007.0,6.25,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.6932812268869777,-0.7206671495538609,6,12.8,1007.2,5.6,-0.2,1,0,1,0,0,0,1,0
-1,,1708268400.0,,4.5,0,-1,-1,0,1,10.2,87.0,1014.4,-1.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.7354170229639855,0.6776147890466889,15,9.2,1015.0,-4.7,-0.6,1,0,0,1,0,0,1,0
-1,,395982000.0,,16.2,0,-1,-1,0,1,6.8,98.1,1004.0,9.25,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.2967128192734901,-0.9549667548552553,3,19.1,1001.4,-2.9,2.6,1,0,0,1,0,0,1,0
-1,,577411200.0,,9.8,0,-1,-1,0,1,13.1,82.7,1011.9,1.35,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9536809966304457,-0.30081980763566735,0,,,,,1,0,0,1,0,0,1,0
-1,,687150000.0,,12.5,0,-1,-1,0,1,19.9,63.7,1009.0,4.25,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.9873494423939864,0.15855938510313475,3,9.8,1005.9,2.7,3.1,1,0,1,0,0,0,1,0
-1,,1448571600.0,,7.2,0,-1,-1,0,1,10.4,59.8,1009.8,3.45,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.5808002734538013,0.8140460935082175,21,9.1,1011.1,-1.9,-1.3,1,0,1,0,0,0,1,0
-1,,1342116000.0,,20.9,0,-1,-1,0,1,20.2,64.2,1005.7,7.55,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.17976658572556214,-0.9837092937736098,18,25.1,998.5,-4.2,7.2,1,0,1,0,0,0,1,0
-1,,494143200.0,,21.6,0,-1,-1,0,1,7.0,88.4,1004.5,8.75,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.8359254794186365,-0.5488429582847199,6,15.2,1005.0,6.4,-0.5,1,0,0,1,0,0,1,0
-1,,1254117600.0,,16.9,0,-1,-1,0,1,12.8,68.2,1005.1,8.15,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9979171608653922,-0.06450844944931625,6,13.4,1002.8,3.5,2.3,1,0,1,0,0,0,1,0
-1,,1240822800.0,,10.1,0,-1,-1,0,1,13.2,87.8,1009.3,3.95,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9106046300942163,-0.4132786077829042,9,9.5,1010.4,0.6,-1.1,1,0,0,1,0,0,1,0
-1,,1731229200.0,,13.2,0,-1,-1,0,1,10.1,64.7,1008.9,4.35,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.7694148268839381,0.6387494220515268,9,9.2,1016.3,4.0,-7.4,1,0,1,0,0,0,1,0
-1,,1732579200.0,,8.8,0,-1,-1,0,1,7.0,72.2,1009.5,3.75,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.5667017562911184,0.8239230057575536,0,,,,,1,0,1,0,0,0,1,0
-1,,574970400.0,,9.6,0,-1,-1,0,1,18.4,68.0,1017.0,-3.75,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9813064702716093,0.19245158197082998,18,6.2,1014.2,3.4,2.8,1,0,1,0,0,0,1,0
-1,,1151982000.0,,25.8,0,-1,-1,0,1,7.3,67.3,1006.6,6.65,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.02581844022713239,-0.9996666485105112,3,23.2,1002.4,2.6,4.2,1,0,1,0,0,0,1,0
-1,,1062666000.0,,24.2,0,-1,-1,0,1,15.2,63.0,1005.6,7.65,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.888057322629493,-0.4597327394521046,9,13.2,1000.8,11.0,4.8,1,0,1,0,0,0,1,0
-1,,1442739600.0,,14.3,0,-1,-1,0,1,6.6,87.8,1008.1,5.15,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9796136916454901,-0.20089055513063528,9,12.0,1008.5,2.3,-0.4,1,0,0,1,0,0,1,0
-1,,1250121600.0,,18.1,0,-1,-1,0,1,17.7,62.2,999.2,14.05,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.655156357209085,-0.7554933140726804,0,,,,,1,0,1,0,0,0,1,0
-1,,1327719600.0,,16.3,0,-1,-1,0,1,7.0,61.6,1017.4,-4.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.4482293417404106,0.893918596519257,3,10.1,1013.8,6.2,3.6,1,0,1,0,0,0,1,0
-1,,1420383600.0,,12.6,0,-1,-1,0,1,9.7,87.4,1014.0,-0.75,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.051619667223253764,0.998666816288476,15,11.3,1010.6,1.3,3.4,1,0,0,1,0,0,1,0
-1,,396716400.0,,8.5,0,-1,-1,0,1,16.2,83.9,999.8,13.45,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.42500033996955394,-0.9051931898913975,15,9.3,1001.6,-0.8,-1.8,1,0,0,1,0,0,1,0
-1,,1517767200.0,,8.6,0,-1,-1,0,1,10.0,60.1,1016.5,-3.25,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.5524353131676196,0.8335557718385699,18,11.3,1013.5,-2.7,3.0,1,0,1,0,0,0,1,0
-1,,399448800.0,,16.2,0,-1,-1,0,1,9.9,92.0,1002.2,11.05,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.8359254794186365,-0.5488429582847199,6,15.7,1004.9,0.5,-2.7,1,0,0,1,0,0,1,0
-1,,689040000.0,,9.8,0,-1,-1,0,1,15.3,63.1,1008.4,4.85,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.8587639582758031,0.5123714121284235,0,,,,,1,0,1,0,0,0,1,0
-1,,860727600.0,,9.5,0,-1,-1,0,1,7.2,87.7,1007.0,6.25,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9886775902323405,-0.1500553983446526,3,0.5,1011.0,9.0,-4.0,1,0,0,1,0,0,1,0
-1,,868708800.0,,24.7,0,-1,-1,0,1,13.1,82.9,1002.9,10.35,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.16280701293851646,-0.9866579328916572,12,22.3,998.7,2.4,4.2,1,0,0,1,0,0,1,0
-1,,1619535600.0,,8.2,0,-1,-1,0,1,10.3,87.3,1010.1,3.15,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9106046300942163,-0.4132786077829042,15,8.4,1009.2,-0.2,0.9,1,0,0,1,0,0,1,0
-1,,1632117600.0,,7.9,0,-1,-1,0,1,12.9,83.1,1008.2,5.05,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9796136916454901,-0.20089055513063528,6,14.0,1007.1,-6.1,1.1,1,0,0,1,0,0,1,0
-1,,1061499600.0,,14.5,0,-1,-1,0,1,22.1,87.2,1005.0,8.25,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.7526668275320083,-0.6584015846980489,21,17.7,1003.7,-3.2,1.3,1,0,0,1,0,0,1,0
-1,,1241989200.0,,9.0,0,-1,-1,0,1,6.8,83.2,1005.8,7.45,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.7961828637826158,-0.6050560696488488,21,13.3,1012.4,-4.3,-6.6,1,0,0,1,0,0,1,0
-1,,1724209200.0,,15.3,0,-1,-1,0,1,10.3,87.0,998.7,14.55,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.7638886127905429,-0.64534811322955,3,21.7,1000.2,-6.4,-1.5,1,0,0,1,0,0,1,0
-1,,1044381600.0,,15.5,0,-1,-1,0,1,19.1,84.7,1016.4,-3.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.5524353131676196,0.8335557718385699,18,8.1,1013.5,7.4,2.9,1,0,0,1,0,0,1,0
-1,,1043085600.0,,15.6,0,-1,-1,0,1,6.8,61.8,1011.7,1.55,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.3212696616923644,0.9469877530760753,18,7.4,1017.1,8.2,-5.4,1,0,1,0,0,0,1,0
-1,,953672400.0,,13.9,0,-1,-1,0,1,13.1,88.4,1010.9,2.35,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9813064702716093,0.19245158197082998,21,14.5,1011.0,-0.6,-0.1,1,0,0,1,0,0,1,0
-1,,953607600.0,,12.7,0,-1,-1,0,1,7.0,66.7,1013.0,0.25,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9813064702716093,0.19245158197082998,3,12.6,1012.0,0.1,1.0,1,0,1,0,0,0,1,0
-1,,681382800.0,,21.3,0,-1,-1,0,1,18.7,85.2,1001.3,11.95,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.5452404385406507,-0.8382797052177745,9,23.3,1001.2,-2.0,0.1,1,0,0,1,0,0,1,0
-1,,1436022000.0,,22.9,0,-1,-1,0,1,15.0,70.0,999.9,13.35,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.02581844022713239,-0.9996666485105112,15,26.1,1000.2,-3.2,-0.3,1,0,1,0,0,0,1,0
-1,,967518000.0,,16.2,0,-1,-1,0,1,7.3,93.2,1003.2,10.05,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.8452490573530633,-0.5343725582809785,3,16.1,1006.4,0.1,-3.2,1,0,0,1,0,0,1,0
-1,,1231761600.0,,9.3,0,-1,-1,0,1,7.2,87.7,1012.6,0.65,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.1882267098432442,0.9821256058680006,12,11.2,1013.5,-1.9,-0.9,1,0,0,1,0,0,1,0
-1,,1167188400.0,,12.5,0,-1,-1,0,1,6.8,82.7,1011.9,1.35,,,0,,,,,0,,0,0.0,,,,,0,,,-0.5000000000000004,0.8660254037844384,-0.0859647987374467,0.9962981749346077,3,9.0,1011.9,3.5,0.0,1,0,0,1,0,0,1,0
-1,,582703200.0,,17.9,0,-1,-1,0,1,12.9,92.9,1010.1,3.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,-0.8660254037844387,0.21352091543979612,-0.9769384927771817,6,17.3,1004.5,0.6,5.6,1,0,0,1,0,0,1,0
-1,,1616349600.0,,7.2,0,-1,-1,0,1,7.1,98.1,1012.3,0.95,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9778483415056568,0.20931464596304847,18,6.1,1014.0,1.1,-1.7,1,0,0,1,0,0,1,0
-1,,860738400.0,,6.8,0,-1,-1,0,1,10.4,65.4,1008.8,4.45,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9886775902323405,-0.1500553983446526,6,8.7,1011.2,-1.9,-2.4,1,0,1,0,0,0,1,0
-1,,1337320800.0,,17.8,0,-1,-1,0,1,13.1,61.9,1004.4,8.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.6932812268869777,-0.7206671495538609,6,7.1,1001.0,10.7,3.4,1,0,1,0,0,0,1,0
-1,,1621350000.0,,15.5,0,-1,-1,0,1,17.8,67.7,1009.3,3.95,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.705583610107178,-0.7086266782644596,15,10.6,1006.7,4.9,2.6,1,0,1,0,0,0,1,0
-1,,1525240800.0,,11.9,0,-1,-1,0,1,15.8,89.4,1004.1,9.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844387,-0.4999999999999998,0.8717063187093219,-0.49002866642905923,6,19.0,1009.5,-7.1,-5.4,1,0,0,1,0,0,1,0
-1,,1518944400.0,,12.2,0,-1,-1,0,1,10.2,65.0,1016.1,-2.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.7354170229639855,0.6776147890466889,9,11.5,1011.4,0.7,4.7,1,0,1,0,0,0,1,0
-1,,1719457200.0,,20.1,0,-1,-1,0,1,12.9,82.9,1003.4,9.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,-0.8660254037844387,0.07738647923346301,-0.9970011699250151,3,11.0,1005.3,9.1,-1.9,1,0,0,1,0,0,1,0
-1,,1062169200.0,,21.9,0,-1,-1,0,1,17.9,62.2,1004.7,8.55,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.8359254794186365,-0.5488429582847199,15,21.4,998.7,0.5,6.0,1,0,1,0,0,0,1,0
-1,,671371200.0,,11.4,0,-1,-1,0,1,7.1,72.2,1010.8,2.45,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9886775902323405,-0.1500553983446526,12,9.0,1008.6,2.4,2.2,1,0,1,0,0,0,1,0
-1,,784490400.0,,14.6,0,-1,-1,0,1,9.9,75.3,1012.3,0.95,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.780295851070776,0.6254105729852457,18,9.7,1010.2,4.9,2.1,1,0,1,0,0,0,1,0
-1,,568965600.0,,10.5,0,-1,-1,0,1,12.9,62.3,1014.7,-1.45,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.1882267098432442,0.9821256058680006,6,15.9,1016.5,-5.4,-1.8,1,0,1,0,0,0,1,0
-1,,686448000.0,,11.8,0,-1,-1,0,1,7.0,61.9,1008.3,4.95,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.9997685019798909,0.021516097436222233,0,,,,,1,0,1,0,0,0,1,0
-1,,1720774800.0,,21.0,0,-1,-1,0,1,20.4,64.0,1002.3,10.95,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.17976658572556214,-0.9837092937736098,9,19.4,1005.7,1.6,-3.4,1,0,1,0,0,0,1,0
-1,,570391200.0,,10.0,0,-1,-1,0,1,7.0,98.1,1014.6,-1.35,,,0,,,,,0,,0,0.0,,,,,0,,,0.0,1.0,0.4482293417404106,0.893918596519257,18,13.6,1010.7,-3.6,3.9,1,0,0,1,0,0,1,0
-1,,1639872000.0,,16.0,0,-1,-1,0,1,6.8,66.7,1013.1,0.15,,,0,,,,,0,,0,0.0,,,,,0,,,-0.5000000000000004,0.8660254037844384,-0.22192151300416674,0.9750645322571945,0,,,,,1,0,1,0,0,0,1,0
-1,,1153364400.0,,19.5,0,-1,-1,0,1,18.2,61.7,1003.5,9.75,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.2967128192734901,-0.9549667548552553,3,22.7,1004.8,-3.2,-1.3,1,0,1,0,0,0,1,0
-1,,875404800.0,,14.9,0,-1,-1,0,1,6.8,72.2,1002.4,10.85,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844384,-0.5000000000000004,-0.9979171608653922,-0.06450844944931625,0,,,,,1,0,1,0,0,0,1,0
-1,,588816000.0,,17.1,0,-1,-1,0,1,6.9,83.3,1004.1,9.15,,,0,,,,,0,,0,0.0,,,,,0,,,-0.4999999999999997,-0.8660254037844388,-0.8452490573530633,-0.5343725582809785,0,,,,,1,0,0,1,0,0,1,0
-1,,480913200.0,,7.1,0,-1,-1,0,1,15.8,89.1,1014.3,-1.05,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9973249731081555,0.07309512989807777,3,8.0,1013.8,-0.9,0.5,1,0,0,1,0,0,1,0
-1,,404568000.0,,13.7,0,-1,-1,0,1,17.8,67.6,1011.1,2.15,,,0,,,,,0,,0,0.0,,,,,0,,,-1.0,-1.8369701987210297e-16,-0.9070138128026362,0.42110087079608916,12,12.1,1009.4,1.6,1.7,1,0,1,0,0,0,1,0
-1,,1532746800.0,,19.0,0,-1,-1,0,1,7.1,71.7,1004.1,9.15,,,0,,,,,0,,0,0.0,,,,,0,,,1.2246467991473532e-16,-1.0,-0.42500033996955394,-0.9051931898913975,3,27.0,1003.2,-8.0,0.9,1,0,1,0,0,0,1,0
-1,,883180800.0,,12.2,0,-1,-1,0,1,12.7,83.2,1010.7,2.55,,,0,,,,,0,,0,0.0,,,,,0,,,-0.5000000000000004,0.8660254037844384,-0.0859647987374467,0.9962981749346077,0,,,,,1,0,0,1,0,0,1,0
-1,,409136400.0,,6.6,0,-1,-1,0,1,7.2,93.3,1011.2,2.05,,,0,,,,,0,,0,0.0,,,,,0,,,-0.5000000000000004,0.8660254037844384,-0.22192151300416674,0.9750645322571945,9,11.9,1016.2,-5.3,-5.0,1,0,0,1,0,0,1,0
-1,,669556800.0,,10.2,0,-1,-1,0,1,16.2,83.8,1010.0,3.25,,,0,,,,,0,,0,0.0,,,,,0,,,0.8660254037844386,0.5000000000000001,0.9778483415056568,0.20931464596304847,12,7.2,1016.2,3.0,-6.2,1,0,0,1,0,0,1,0
-1,,866689200.0,,21.1,0,-1,-1,0,1,9.9,60.2,1001.1,12.15,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,-0.8660254037844387,0.23030567023061221,-0.9731183372332619,3,27.0,1004.9,-5.9,-3.8,1,0,1,0,0,0,1,0
-1,,486648000.0,,20.3,0,-1,-1,0,1,13.0,62.1,1003.4,9.85,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,-0.8660254037844387,0.48627270710869,-0.8738071036110808,12,21.2,1003.3,-0.9,0.1,1,0,1,0,0,0,1,0
-1,,476895600.0,,11.6,0,-1,-1,0,1,10.4,59.6,1016.3,-3.05,,,0,,,,,0,,0,0.0,,,,,0,,,0.49999999999999994,0.8660254037844387,0.6354323008901774,0.7721565844991642,15,9.1,1016.6,2.5,-0.3,1,0,1,0,0,0,1,0
-1,,1069124400.0,,12.1,0,-1,-1,0,1,12.7,62.2,1013.4,-0.15,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.6870527672236675,0.726607524768565,3,9.6,1010.5,2.5,2.9,1,0,1,0,0,0,1,0
-1,,1240790400.0,,11.2,0,-1,-1,0,1,13.2,87.8,1010.3,2.95,,,0,,,,,0,,0,0.0,,,,,0,,,1.0,6.123233995736766e-17,0.9106046300942163,-0.4132786077829042,0,,,,,1,0,0,1,0,0,1,0
-1,,596559600.0,,7.0,0,-1,-1,0,1,17.8,67.9,1010.6,2.65,,,0,,,,,0,,0,0.0,,,,,0,,,-0.8660254037844386,0.5000000000000001,-0.5667017562911184,0.8239230057575536,15,13.5,1014.9,-6.5,-4.3,1,0,1,0,0,0,1,0
